transaction_id,client_id,product_id,transaction_date,amount,transaction_type,status
11650,18,1,2025-05-10,16885.14,Transfer,Failed
11651,19,4,2025-05-23,10892.5,Transfer,Pending
11652,18,4,2025-05-09,10388.14,Withdrawal,Completed
11653,62,1,2025-05-23,7294.79,Deposit,Pending
11654,69,5,2025-05-15,13959.53,Deposit,Completed
11655,68,1,2025-05-15,11390.87,Withdrawal,Pending
11656,37,1,2025-05-31,15356.42,Transfer,Pending
11657,69,2,2025-05-17,2254.89,Withdrawal,Pending
11658,15,1,2025-05-06,5835.42,Transfer,Completed
11659,115,1,2025-05-04,4916.26,Payment,Failed
11660,80,3,2025-05-19,12469.59,Deposit,Pending
11661,150,2,2025-05-31,711.72,Deposit,Completed
11662,102,2,2025-05-25,1549.34,Transfer,Pending
11663,26,2,2025-05-12,16088.33,Payment,Failed
11664,27,3,2025-05-02,7611.71,Transfer,Pending
11665,108,5,2025-05-17,6028.52,Transfer,Pending
11666,134,1,2025-05-30,1078.16,Payment,Completed
11667,99,2,2025-05-25,8705.78,Deposit,Completed
11668,2,4,2025-05-09,5433.61,Transfer,Failed
11669,116,1,2025-05-10,19877.74,Deposit,Failed
11670,70,2,2025-05-13,14211.14,Withdrawal,Pending
11671,25,2,2025-05-28,18966.66,Withdrawal,Failed
11672,63,3,2025-05-20,7132.34,Deposit,Pending
11673,88,1,2025-05-05,19783.8,Withdrawal,Failed
11674,3,4,2025-05-05,2806.61,Withdrawal,Pending
11675,130,2,2025-05-31,13901.94,Payment,Failed
11676,100,5,2025-05-15,9380.9,Payment,Pending
11677,107,3,2025-05-24,12932.77,Withdrawal,Pending
11678,89,4,2025-05-26,8034.69,Payment,Pending
11679,82,1,2025-05-21,7009.5,Transfer,Failed
11680,90,5,2025-05-10,2884.12,Payment,Completed
11681,142,3,2025-05-19,15674.69,Transfer,Failed
11682,39,5,2025-05-16,11753.6,Transfer,Pending
11683,116,1,2025-05-23,5843.89,Withdrawal,Completed
11684,147,4,2025-05-13,13848.89,Deposit,Pending
11685,61,3,2025-05-07,17967.35,Deposit,Completed
11686,59,5,2025-05-25,10283.93,Deposit,Failed
11687,109,4,2025-05-06,17259.29,Payment,Completed
11688,85,5,2025-05-27,15743.44,Transfer,Failed
11689,107,1,2025-05-18,18727.32,Deposit,Failed
11690,12,4,2025-05-03,19205.55,Payment,Completed
11691,66,4,2025-05-24,5792.56,Withdrawal,Completed
11692,54,5,2025-05-16,11242.38,Withdrawal,Completed
11693,96,5,2025-05-19,17655.62,Deposit,Pending
11694,8,3,2025-05-28,2391.94,Transfer,Completed
11695,138,5,2025-05-31,17573.52,Deposit,Completed
11696,85,3,2025-05-07,4928.22,Withdrawal,Failed
11697,58,5,2025-05-20,11877.39,Payment,Pending
11698,118,5,2025-05-07,8331.97,Withdrawal,Pending
11699,21,5,2025-05-07,18254.83,Withdrawal,Pending
11700,145,3,2025-05-06,15441.53,Withdrawal,Failed
11701,61,2,2025-05-27,8195.08,Payment,Completed
11702,31,2,2025-05-15,6073.65,Transfer,Completed
11703,78,1,2025-05-16,17144.35,Transfer,Completed
11704,124,2,2025-05-28,15391.24,Transfer,Completed
11705,116,3,2025-05-24,18296.36,Withdrawal,Completed
11706,144,5,2025-05-24,17360.07,Payment,Completed
11707,32,2,2025-05-03,14654.18,Transfer,Pending
11708,7,3,2025-05-18,12371.91,Deposit,Failed
11709,144,5,2025-05-21,18360.63,Transfer,Failed
11710,75,2,2025-05-25,1009.5,Transfer,Failed
11711,28,2,2025-05-25,12989.88,Payment,Failed
11712,150,1,2025-05-30,17936.08,Payment,Pending
11713,56,4,2025-05-10,11045.2,Deposit,Completed
11714,94,1,2025-05-26,8213.05,Payment,Pending
11715,71,1,2025-05-17,16064.32,Withdrawal,Failed
11716,45,4,2025-05-29,14823.46,Transfer,Completed
11717,50,2,2025-05-11,15931.64,Withdrawal,Failed
11718,27,3,2025-05-23,14252.16,Payment,Pending
11719,6,5,2025-05-19,2800.71,Transfer,Pending
11720,111,1,2025-05-17,10348.3,Withdrawal,Pending
11721,81,5,2025-05-16,9380.26,Deposit,Pending
11722,10,1,2025-05-25,6380.39,Deposit,Failed
11723,50,2,2025-05-23,10949.92,Deposit,Completed
11724,102,5,2025-05-22,18390.61,Transfer,Pending
11725,22,2,2025-05-06,14722.41,Payment,Completed
11726,67,5,2025-05-02,8151.52,Transfer,Completed
11727,119,1,2025-05-27,311.33,Withdrawal,Pending
11728,12,4,2025-05-17,10380.29,Transfer,Pending
11729,27,4,2025-05-18,2297.05,Transfer,Pending
11730,1,1,2025-05-10,15279.92,Deposit,Completed
11731,33,3,2025-05-30,3398.17,Withdrawal,Completed
11732,9,3,2025-05-25,4087.38,Deposit,Completed
11733,3,5,2025-05-27,7185.05,Transfer,Pending
11734,125,2,2025-05-06,14725.88,Transfer,Completed
11735,96,3,2025-05-23,1423.86,Withdrawal,Pending
11736,125,1,2025-05-08,750.72,Payment,Pending
11737,150,4,2025-05-29,17065.06,Payment,Completed
11738,89,5,2025-05-05,3115.97,Payment,Failed
11739,57,1,2025-05-15,9490.11,Payment,Failed
11740,102,1,2025-05-04,11749.3,Payment,Pending
11741,134,4,2025-05-01,3020.89,Transfer,Pending
11742,144,4,2025-05-30,6081.48,Deposit,Completed
11743,12,4,2025-05-29,12511.9,Payment,Completed
11744,111,4,2025-05-26,12681.54,Transfer,Failed
11745,63,2,2025-05-01,2498.89,Deposit,Failed
11746,46,1,2025-05-19,12076.75,Transfer,Failed
11747,142,4,2025-05-25,2044.79,Deposit,Pending
11748,37,4,2025-05-16,7984.89,Transfer,Failed
11749,50,1,2025-05-25,16759.64,Deposit,Completed
11750,130,1,2025-05-06,19641.57,Transfer,Pending
11751,106,4,2025-05-01,2265.54,Transfer,Failed
11752,14,1,2025-05-13,16122.67,Transfer,Failed
11753,118,3,2025-05-09,14497.43,Deposit,Completed
11754,53,4,2025-05-27,14046.87,Deposit,Completed
11755,14,3,2025-05-06,12960.12,Withdrawal,Completed
11756,9,5,2025-05-01,8504.53,Transfer,Failed
11757,98,1,2025-05-08,6239.21,Withdrawal,Completed
11758,75,2,2025-05-21,17864.18,Deposit,Pending
11759,5,1,2025-05-22,10652.47,Deposit,Completed
11760,128,1,2025-05-30,4269.01,Transfer,Pending
11761,37,3,2025-05-30,3776.42,Transfer,Pending
11762,75,4,2025-05-10,3695.38,Payment,Pending
11763,117,3,2025-05-20,14810.53,Payment,Completed
11764,104,3,2025-05-04,4865.07,Transfer,Completed
11765,96,5,2025-05-03,6107.17,Withdrawal,Pending
11766,31,2,2025-05-16,2715.53,Payment,Completed
11767,127,3,2025-05-14,2688.45,Transfer,Completed
11768,7,2,2025-05-16,2148.26,Payment,Pending
11769,150,1,2025-05-03,14458.11,Payment,Failed
11770,17,2,2025-05-13,12499.27,Payment,Completed
11771,46,4,2025-05-22,19280.74,Payment,Pending
11772,31,1,2025-05-13,7701.86,Payment,Completed
11773,146,5,2025-05-13,17485.12,Payment,Failed
11774,37,1,2025-05-10,15402.2,Deposit,Failed
11775,60,3,2025-05-16,17574.15,Withdrawal,Failed
11776,84,4,2025-05-15,15637.35,Deposit,Completed
11777,80,5,2025-05-04,5032.01,Payment,Pending
11778,78,5,2025-05-09,7955.14,Withdrawal,Pending
11779,4,5,2025-05-08,2154.37,Transfer,Completed
11780,49,5,2025-05-02,10824.45,Deposit,Completed
11781,36,4,2025-05-03,6258.31,Deposit,Pending
11782,136,5,2025-05-12,33.43,Deposit,Pending
11783,22,1,2025-05-28,12938.82,Payment,Failed
11784,58,5,2025-05-13,11705.77,Deposit,Pending
11785,71,5,2025-05-22,18159.21,Transfer,Completed
11786,132,1,2025-05-06,19556.94,Deposit,Pending
11787,144,4,2025-05-29,13975.73,Transfer,Completed
11788,128,3,2025-05-26,3961.44,Transfer,Pending
11789,73,1,2025-05-16,5551.47,Deposit,Failed
11790,47,4,2025-05-27,16572.69,Withdrawal,Failed
11791,11,1,2025-05-12,3978.76,Payment,Failed
11792,98,2,2025-05-30,3907.0,Deposit,Completed
11793,12,5,2025-05-27,6092.85,Deposit,Pending
11794,150,3,2025-05-15,12479.43,Deposit,Completed
11795,52,1,2025-05-27,724.4,Withdrawal,Completed
11796,39,4,2025-05-08,2398.66,Payment,Failed
11797,12,3,2025-05-22,12494.17,Withdrawal,Completed
11798,140,1,2025-05-09,7857.95,Transfer,Pending
11799,115,3,2025-05-09,12218.34,Withdrawal,Failed
11800,74,5,2025-05-03,11461.47,Payment,Failed
11801,134,5,2025-05-01,15814.77,Deposit,Pending
11802,108,4,2025-05-13,2675.11,Payment,Completed
11803,149,5,2025-05-11,2807.2,Withdrawal,Completed
11804,148,3,2025-05-31,17814.76,Transfer,Pending
11805,130,3,2025-05-11,3808.5,Withdrawal,Pending
11806,150,3,2025-05-20,16086.37,Deposit,Completed
11807,142,2,2025-05-02,2599.62,Withdrawal,Pending
11808,108,3,2025-05-17,15316.68,Transfer,Failed
11809,101,5,2025-05-01,12216.49,Withdrawal,Pending
11810,14,4,2025-05-30,1432.62,Payment,Pending
11811,97,1,2025-05-29,4040.91,Transfer,Failed
11812,52,2,2025-05-25,17225.43,Deposit,Pending
11813,99,1,2025-05-13,18698.97,Deposit,Pending
11814,123,3,2025-05-21,12954.67,Deposit,Failed
11815,12,3,2025-05-15,17625.74,Payment,Pending
11816,138,1,2025-05-10,8853.21,Transfer,Failed
11817,29,5,2025-05-07,10848.3,Payment,Failed
11818,139,3,2025-05-15,16349.93,Deposit,Failed
11819,124,3,2025-05-21,11790.47,Payment,Completed
11820,145,3,2025-05-21,13451.33,Transfer,Pending
11821,139,1,2025-05-19,6637.28,Withdrawal,Completed
11822,14,4,2025-05-12,16201.13,Transfer,Failed
11823,110,5,2025-05-30,5422.75,Withdrawal,Pending
11824,20,5,2025-05-06,2290.25,Withdrawal,Failed
11825,4,3,2025-05-20,11499.77,Deposit,Pending
11826,33,5,2025-05-25,5354.67,Transfer,Failed
11827,144,5,2025-05-22,7586.28,Payment,Failed
11828,46,1,2025-05-04,3096.66,Withdrawal,Pending
11829,68,5,2025-05-29,6351.92,Transfer,Completed
11830,114,3,2025-05-23,3159.48,Withdrawal,Completed
11831,110,2,2025-05-12,352.13,Withdrawal,Completed
11832,100,4,2025-05-22,17534.99,Payment,Failed
11833,142,4,2025-05-26,18528.53,Withdrawal,Pending
11834,106,5,2025-05-16,1606.86,Deposit,Pending
11835,20,5,2025-05-27,8170.88,Withdrawal,Pending
11836,62,4,2025-05-29,15264.79,Transfer,Pending
11837,114,1,2025-05-30,13162.18,Payment,Failed
11838,32,2,2025-05-23,16530.61,Payment,Pending
11839,56,5,2025-05-22,17254.01,Transfer,Pending
11840,113,4,2025-05-23,9474.11,Withdrawal,Failed
11841,52,1,2025-05-15,14663.16,Transfer,Completed
11842,17,2,2025-05-19,6542.17,Deposit,Completed
11843,78,4,2025-05-24,3630.84,Transfer,Completed
11844,5,4,2025-05-28,7900.67,Transfer,Completed
11845,104,5,2025-05-31,16840.88,Transfer,Completed
11846,142,3,2025-05-22,9747.58,Payment,Pending
11847,141,5,2025-05-06,5395.48,Withdrawal,Failed
11848,122,1,2025-05-15,936.68,Transfer,Completed
11849,129,4,2025-05-24,8234.04,Deposit,Failed
11850,72,1,2025-05-04,8415.96,Deposit,Completed
11851,21,1,2025-05-26,4548.78,Deposit,Failed
11852,88,5,2025-05-30,535.76,Withdrawal,Pending
11853,88,3,2025-05-23,13272.81,Payment,Completed
11854,84,2,2025-05-22,10520.7,Payment,Pending
11855,24,5,2025-05-27,7117.2,Deposit,Completed
11856,31,2,2025-05-12,7057.67,Transfer,Completed
11857,23,1,2025-05-02,14484.97,Deposit,Pending
11858,103,3,2025-05-22,5249.98,Transfer,Failed
11859,144,5,2025-05-09,7790.2,Payment,Failed
11860,106,3,2025-05-22,18191.43,Transfer,Failed
11861,72,3,2025-05-25,13763.78,Transfer,Pending
11862,25,1,2025-05-04,19595.7,Transfer,Pending
11863,133,4,2025-05-18,17376.93,Transfer,Failed
11864,65,2,2025-05-27,164.42,Withdrawal,Failed
11865,55,3,2025-05-18,3776.55,Transfer,Failed
11866,28,3,2025-05-10,664.02,Payment,Pending
11867,99,5,2025-05-06,17963.35,Withdrawal,Pending
11868,143,4,2025-05-21,2313.06,Transfer,Pending
11869,88,4,2025-05-01,19539.56,Transfer,Pending
11870,150,5,2025-05-16,4300.34,Withdrawal,Failed
11871,92,3,2025-05-03,6434.3,Deposit,Pending
11872,111,5,2025-05-15,18849.56,Payment,Failed
11873,60,2,2025-05-25,3595.93,Transfer,Pending
11874,115,5,2025-05-17,16257.0,Payment,Failed
11875,138,2,2025-05-13,4090.66,Transfer,Completed
11876,6,2,2025-05-15,451.57,Transfer,Completed
11877,56,5,2025-05-23,11315.99,Withdrawal,Failed
11878,7,3,2025-05-11,5244.24,Payment,Pending
11879,140,4,2025-05-07,18982.95,Payment,Pending
11880,32,2,2025-05-29,9283.04,Withdrawal,Completed
11881,141,5,2025-05-26,1341.01,Payment,Pending
11882,22,3,2025-05-15,7308.14,Transfer,Failed
11883,33,3,2025-05-01,3634.86,Transfer,Pending
11884,148,5,2025-05-29,18204.4,Transfer,Pending
11885,138,4,2025-05-03,15793.3,Payment,Pending
11886,135,2,2025-05-18,14653.55,Transfer,Pending
11887,125,1,2025-05-22,5575.2,Payment,Pending
11888,29,2,2025-05-26,16249.85,Payment,Failed
11889,112,2,2025-05-12,11984.38,Withdrawal,Completed
11890,28,1,2025-05-22,16119.35,Withdrawal,Pending
11891,136,5,2025-05-23,16119.63,Withdrawal,Failed
11892,90,1,2025-05-18,15053.55,Payment,Pending
11893,88,3,2025-05-30,2644.18,Transfer,Failed
11894,20,1,2025-05-07,6656.85,Withdrawal,Failed
11895,73,5,2025-05-01,3951.28,Withdrawal,Completed
11896,48,4,2025-05-20,9249.81,Payment,Pending
11897,1,3,2025-05-22,9632.47,Transfer,Pending
11898,52,5,2025-05-17,11241.31,Payment,Completed
11899,150,4,2025-05-17,9341.19,Payment,Completed
11900,91,4,2025-05-12,3285.36,Transfer,Completed
11901,53,5,2025-05-13,7301.49,Withdrawal,Completed
11902,131,1,2025-05-02,11345.46,Payment,Pending
11903,136,4,2025-05-27,6003.48,Transfer,Completed
11904,46,2,2025-05-14,5859.64,Deposit,Pending
11905,115,2,2025-05-03,19767.96,Withdrawal,Pending
11906,62,1,2025-05-30,5761.61,Transfer,Pending
11907,126,4,2025-05-25,13246.18,Withdrawal,Failed
11908,11,3,2025-05-24,18318.44,Transfer,Pending
11909,4,1,2025-05-12,796.94,Transfer,Pending
11910,137,3,2025-05-08,4483.47,Deposit,Failed
11911,132,1,2025-05-19,13491.1,Withdrawal,Pending
11912,118,4,2025-05-09,4757.92,Deposit,Failed
11913,9,3,2025-05-23,2112.31,Withdrawal,Pending
11914,37,1,2025-05-27,10281.76,Deposit,Completed
11915,136,4,2025-05-05,4005.81,Withdrawal,Completed
11916,8,5,2025-05-18,7667.17,Deposit,Completed
11917,37,3,2025-05-02,15221.85,Deposit,Failed
11918,110,1,2025-05-01,11162.58,Transfer,Pending
11919,103,4,2025-05-28,14857.58,Payment,Pending
11920,11,1,2025-05-23,541.0,Deposit,Pending
11921,108,5,2025-05-15,11794.81,Transfer,Completed
11922,4,4,2025-05-17,13118.37,Payment,Failed
11923,25,4,2025-05-30,11677.18,Withdrawal,Completed
11924,52,2,2025-05-20,6521.26,Withdrawal,Pending
11925,96,4,2025-05-02,17390.03,Deposit,Failed
11926,19,1,2025-05-04,13287.1,Payment,Failed
11927,94,2,2025-05-17,14825.03,Deposit,Pending
11928,30,3,2025-05-20,11914.88,Deposit,Failed
11929,133,4,2025-05-07,18364.35,Transfer,Completed
11930,52,2,2025-05-29,4589.77,Transfer,Failed
11931,124,3,2025-05-23,12946.24,Deposit,Completed
11932,98,5,2025-05-12,11549.57,Deposit,Failed
11933,9,3,2025-05-13,2891.59,Withdrawal,Pending
11934,68,3,2025-05-21,13167.38,Payment,Pending
11935,82,1,2025-05-28,2047.03,Payment,Pending
11936,43,1,2025-05-11,14589.58,Deposit,Failed
11937,37,2,2025-05-16,752.58,Withdrawal,Failed
11938,91,3,2025-05-31,4949.65,Deposit,Completed
11939,70,3,2025-05-24,16619.31,Payment,Failed
11940,118,4,2025-05-10,7209.44,Payment,Pending
11941,127,1,2025-05-10,2221.93,Transfer,Pending
11942,51,3,2025-05-15,1525.81,Deposit,Pending
11943,10,2,2025-05-17,14531.06,Withdrawal,Failed
11944,89,2,2025-05-28,14914.63,Withdrawal,Pending
11945,35,5,2025-05-27,2505.8,Transfer,Pending
11946,81,2,2025-05-18,6755.38,Deposit,Completed
11947,115,1,2025-05-16,3246.77,Payment,Pending
11948,81,3,2025-05-28,16477.72,Deposit,Failed
11949,26,1,2025-05-11,19271.86,Transfer,Failed
11950,11,4,2025-05-15,13222.06,Deposit,Completed
11951,24,4,2025-05-26,17824.66,Payment,Pending
11952,133,4,2025-05-30,740.09,Withdrawal,Completed
11953,35,3,2025-05-29,2571.65,Deposit,Failed
11954,84,2,2025-05-17,5260.68,Payment,Pending
11955,19,2,2025-05-02,18124.13,Withdrawal,Failed
11956,127,2,2025-05-03,17798.87,Transfer,Failed
11957,139,4,2025-05-19,10440.29,Payment,Pending
11958,9,2,2025-05-05,15567.99,Transfer,Completed
11959,19,4,2025-05-24,1561.92,Deposit,Completed
11960,45,4,2025-05-01,13818.65,Deposit,Pending
11961,71,4,2025-05-18,6096.69,Deposit,Pending
11962,96,3,2025-05-31,10651.06,Payment,Completed
11963,72,2,2025-05-23,14234.78,Deposit,Completed
11964,117,1,2025-05-28,17484.96,Withdrawal,Failed
11965,116,2,2025-05-29,5634.83,Payment,Pending
11966,50,3,2025-05-28,2368.62,Payment,Pending
11967,5,3,2025-05-06,8403.31,Transfer,Failed
11968,139,2,2025-05-12,9076.61,Withdrawal,Completed
11969,83,2,2025-05-01,3417.43,Payment,Completed
11970,94,3,2025-05-01,12830.35,Transfer,Pending
11971,137,4,2025-05-30,3506.72,Payment,Pending
11972,64,3,2025-05-08,5558.5,Withdrawal,Completed
11973,104,1,2025-05-28,8975.61,Withdrawal,Pending
11974,141,5,2025-05-28,15304.0,Deposit,Pending
11975,105,4,2025-05-15,11392.51,Deposit,Completed
11976,65,1,2025-05-03,18514.92,Withdrawal,Failed
11977,60,5,2025-05-30,6940.52,Deposit,Pending
11978,149,1,2025-05-23,6735.75,Deposit,Pending
11979,1,1,2025-05-02,14623.19,Withdrawal,Pending
11980,31,3,2025-05-29,17309.42,Transfer,Failed
11981,58,5,2025-05-14,8140.08,Withdrawal,Failed
11982,14,1,2025-05-31,19832.95,Withdrawal,Completed
11983,148,4,2025-05-11,12755.78,Deposit,Failed
11984,105,1,2025-05-02,6058.85,Withdrawal,Completed
11985,64,2,2025-05-08,11247.68,Transfer,Completed
11986,71,1,2025-05-26,13190.13,Withdrawal,Completed
11987,92,3,2025-05-18,6122.2,Deposit,Pending
11988,74,4,2025-05-06,15832.38,Transfer,Completed
11989,38,3,2025-05-11,990.76,Payment,Failed
11990,118,2,2025-05-28,16161.68,Transfer,Pending
11991,56,1,2025-05-06,9504.85,Withdrawal,Failed
11992,13,3,2025-05-16,17717.28,Transfer,Completed
11993,16,2,2025-05-11,9630.43,Withdrawal,Pending
11994,131,5,2025-05-11,14003.53,Withdrawal,Completed
11995,147,5,2025-05-04,11271.87,Withdrawal,Pending
11996,147,1,2025-05-11,7190.38,Transfer,Completed
11997,5,3,2025-05-14,18793.98,Payment,Completed
11998,133,5,2025-05-11,14252.8,Withdrawal,Completed
11999,86,4,2025-05-02,2232.85,Transfer,Pending
12000,110,5,2025-05-02,12925.01,Transfer,Completed
12001,22,4,2025-05-27,2496.25,Withdrawal,Completed
12002,87,2,2025-05-20,17407.06,Deposit,Completed
12003,127,3,2025-05-24,542.36,Transfer,Pending
12004,62,1,2025-05-17,19011.35,Payment,Failed
12005,47,4,2025-05-01,9926.67,Withdrawal,Completed
12006,86,1,2025-05-26,13914.53,Transfer,Failed
12007,103,5,2025-05-11,8287.35,Transfer,Failed
12008,34,1,2025-05-21,14296.6,Withdrawal,Completed
12009,40,1,2025-05-30,10458.13,Payment,Pending
12010,90,5,2025-05-02,16628.75,Withdrawal,Failed
12011,141,2,2025-05-31,11540.26,Payment,Completed
12012,52,5,2025-05-25,4617.58,Deposit,Failed
12013,125,5,2025-05-13,4270.01,Payment,Completed
12014,91,2,2025-05-08,9343.22,Withdrawal,Pending
12015,34,1,2025-05-07,9655.4,Payment,Failed
12016,55,2,2025-05-13,7946.72,Payment,Failed
12017,87,5,2025-05-17,15411.46,Withdrawal,Completed
12018,100,3,2025-05-23,12053.63,Deposit,Completed
12019,128,2,2025-05-12,11920.28,Transfer,Failed
12020,24,3,2025-05-25,18943.06,Deposit,Failed
12021,4,4,2025-05-29,941.71,Payment,Failed
12022,142,4,2025-05-17,12060.27,Payment,Failed
12023,63,4,2025-05-19,16634.35,Deposit,Pending
12024,20,1,2025-05-23,9508.43,Transfer,Failed
12025,39,1,2025-05-11,2105.59,Payment,Pending
12026,59,4,2025-05-12,10014.93,Withdrawal,Failed
12027,133,2,2025-05-13,10750.77,Withdrawal,Pending
12028,7,4,2025-05-23,15352.58,Transfer,Failed
12029,149,1,2025-05-15,15539.81,Withdrawal,Pending
12030,132,1,2025-05-09,902.83,Withdrawal,Pending
12031,36,3,2025-05-17,18072.64,Transfer,Completed
12032,134,3,2025-05-28,2653.32,Withdrawal,Failed
12033,21,3,2025-05-10,16285.39,Payment,Failed
12034,21,3,2025-05-20,8825.44,Payment,Pending
12035,71,1,2025-05-23,12583.82,Withdrawal,Failed
12036,70,3,2025-05-18,11255.32,Transfer,Failed
12037,102,5,2025-05-28,16584.19,Deposit,Completed
12038,125,2,2025-05-16,19154.33,Deposit,Pending
12039,87,1,2025-05-26,19361.6,Withdrawal,Pending
12040,106,2,2025-05-30,1963.57,Payment,Completed
12041,18,1,2025-05-13,11605.91,Withdrawal,Failed
12042,75,1,2025-05-04,13842.23,Transfer,Completed
12043,3,3,2025-05-26,709.01,Deposit,Pending
12044,132,2,2025-05-30,7752.38,Deposit,Completed
12045,54,3,2025-05-10,9192.63,Payment,Completed
12046,41,5,2025-05-28,18900.95,Transfer,Completed
12047,136,1,2025-05-24,609.56,Deposit,Completed
12048,114,3,2025-05-18,2467.17,Payment,Failed
12049,141,5,2025-05-07,13551.21,Transfer,Failed
12050,26,2,2025-05-31,9726.09,Withdrawal,Pending
12051,35,3,2025-05-13,9307.35,Transfer,Completed
12052,142,2,2025-05-16,11040.82,Deposit,Pending
12053,12,5,2025-05-26,7579.2,Transfer,Failed
12054,118,4,2025-05-30,19281.67,Deposit,Pending
12055,45,3,2025-05-31,3347.36,Transfer,Pending
12056,81,1,2025-05-01,3440.92,Withdrawal,Completed
12057,15,3,2025-05-07,1850.85,Withdrawal,Failed
12058,99,4,2025-05-25,13573.35,Deposit,Pending
12059,46,4,2025-05-31,15293.12,Transfer,Completed
12060,35,1,2025-05-16,14673.42,Withdrawal,Completed
12061,82,5,2025-05-11,12019.32,Deposit,Completed
12062,67,1,2025-05-09,16796.45,Transfer,Failed
12063,36,3,2025-05-11,9370.24,Withdrawal,Completed
12064,76,4,2025-05-01,16034.35,Deposit,Completed
12065,75,4,2025-05-25,7344.93,Payment,Completed
12066,115,4,2025-05-07,13544.04,Deposit,Failed
12067,119,4,2025-05-16,12949.59,Transfer,Failed
12068,44,4,2025-05-18,19625.39,Deposit,Failed
12069,86,3,2025-05-12,816.73,Transfer,Completed
12070,84,4,2025-05-04,9148.54,Withdrawal,Pending
12071,63,1,2025-05-09,7751.49,Deposit,Failed
12072,144,3,2025-05-16,15550.02,Payment,Pending
12073,135,2,2025-05-04,4294.07,Transfer,Completed
12074,89,5,2025-05-07,1631.85,Transfer,Completed
12075,68,2,2025-05-06,10512.8,Payment,Pending
12076,80,4,2025-05-16,9120.31,Deposit,Pending
12077,58,3,2025-05-20,6391.46,Payment,Failed
12078,103,4,2025-05-21,5049.6,Payment,Failed
12079,107,3,2025-05-10,10295.13,Withdrawal,Pending
12080,140,3,2025-05-19,757.97,Transfer,Completed
12081,145,3,2025-05-09,13650.15,Deposit,Completed
12082,22,3,2025-05-15,10455.77,Deposit,Pending
12083,140,1,2025-05-19,13334.58,Transfer,Pending
12084,34,5,2025-05-23,7262.02,Transfer,Completed
12085,26,3,2025-05-01,128.13,Deposit,Completed
12086,30,5,2025-05-12,16322.13,Deposit,Completed
12087,131,5,2025-05-19,8881.17,Transfer,Pending
12088,137,5,2025-05-11,13995.88,Payment,Failed
12089,114,1,2025-05-26,19787.53,Payment,Failed
12090,26,5,2025-05-25,11331.16,Withdrawal,Pending
12091,52,4,2025-05-08,19720.86,Withdrawal,Pending
12092,9,5,2025-05-25,17749.58,Withdrawal,Completed
12093,13,2,2025-05-09,16476.31,Deposit,Completed
12094,40,3,2025-05-14,8212.52,Transfer,Pending
12095,88,3,2025-05-17,6343.29,Withdrawal,Failed
12096,13,3,2025-05-02,19779.0,Deposit,Failed
12097,108,3,2025-05-30,6792.62,Transfer,Pending
12098,83,2,2025-05-09,15446.14,Deposit,Failed
12099,16,3,2025-05-01,15806.79,Payment,Failed
12100,105,4,2025-05-13,389.12,Payment,Failed
12101,85,2,2025-05-13,3703.76,Deposit,Failed
12102,55,5,2025-05-13,7267.12,Withdrawal,Failed
12103,39,4,2025-05-28,6676.96,Transfer,Failed
12104,49,2,2025-05-03,15468.01,Transfer,Completed
12105,119,3,2025-05-11,9145.06,Payment,Failed
12106,88,4,2025-05-18,2939.62,Withdrawal,Pending
12107,144,2,2025-05-13,13310.42,Deposit,Pending
12108,115,2,2025-05-09,12463.96,Withdrawal,Pending
12109,77,4,2025-05-18,2553.25,Deposit,Pending
12110,54,5,2025-05-14,11972.48,Deposit,Pending
12111,5,5,2025-05-01,8365.34,Payment,Failed
12112,104,5,2025-05-30,10368.19,Payment,Pending
12113,144,2,2025-05-31,7547.55,Withdrawal,Completed
12114,10,5,2025-05-18,2479.45,Payment,Pending
12115,34,3,2025-05-19,5030.58,Withdrawal,Failed
12116,55,3,2025-05-09,6786.7,Withdrawal,Completed
12117,118,5,2025-05-19,4376.77,Payment,Completed
12118,45,2,2025-05-02,16955.63,Transfer,Completed
12119,24,4,2025-05-10,280.52,Deposit,Completed
12120,75,3,2025-05-09,5862.23,Transfer,Failed
12121,13,2,2025-05-22,17377.6,Transfer,Completed
12122,45,4,2025-05-01,16579.07,Deposit,Failed
12123,109,2,2025-05-16,18688.53,Deposit,Pending
12124,40,5,2025-05-15,14649.64,Withdrawal,Completed
12125,102,5,2025-05-27,7186.86,Payment,Completed
12126,28,1,2025-05-17,11278.57,Deposit,Completed
12127,74,4,2025-05-10,10076.15,Withdrawal,Completed
12128,72,5,2025-05-27,7364.43,Deposit,Pending
12129,46,2,2025-05-22,17234.79,Payment,Completed
12130,20,4,2025-05-20,5676.1,Withdrawal,Failed
12131,24,1,2025-05-26,14696.27,Payment,Completed
12132,30,4,2025-05-04,17303.92,Transfer,Pending
12133,24,2,2025-05-13,8103.29,Deposit,Pending
12134,150,4,2025-05-22,18324.06,Withdrawal,Pending
12135,96,3,2025-05-25,15031.15,Payment,Failed
12136,114,3,2025-05-18,18641.92,Withdrawal,Completed
12137,35,4,2025-05-02,7277.81,Transfer,Pending
12138,1,3,2025-05-04,19982.24,Transfer,Failed
12139,132,5,2025-05-21,12881.29,Deposit,Completed
12140,102,5,2025-05-19,8283.58,Payment,Failed
12141,61,1,2025-05-31,17966.18,Transfer,Pending
12142,80,1,2025-05-24,13210.35,Withdrawal,Completed
12143,127,2,2025-05-01,1610.97,Payment,Pending
12144,59,5,2025-05-17,1693.99,Withdrawal,Pending
